payment_id,order_id,amount,fee,tax,net_amount,settlement_id,payment_date,settlement_date,status
pay_FCKSYM89,ORD_7782,259.02,5.18,0.93,252.91,setl_705,2026-08-25 19:58:00,2026-08-26,captured
pay_ZIIT2YKN,ORD_7783,388.72,7.77,1.4,379.55,setl_705,2026-08-26 00:10:00,2026-08-27,captured
pay_88C6E9YP,ORD_7784,397.61,7.95,1.43,388.23,setl_705,2026-08-25 22:00:00,2026-08-26,captured
pay_XEL0LKVT,ORD_7785,1750.93,35.02,6.3,1709.61,setl_705,2026-08-26 06:04:00,2026-08-27,captured
pay_RCIS98DC,ORD_7786,1852.35,37.05,6.67,1808.63,setl_705,2026-08-26 03:12:00,2026-08-27,captured
pay_RQBTAN8S,ORD_7787,341.06,6.82,1.23,333.01,setl_705,2026-08-26 01:56:00,2026-08-27,captured
pay_MHLVSYF5,ORD_7788,1002.59,20.05,3.61,978.93,setl_705,2026-08-26 01:14:00,2026-08-27,captured
pay_C1CBWYMA,ORD_7789,258.36,5.17,0.93,252.26,setl_705,2026-08-26 05:30:00,2026-08-27,captured
pay_WM2CU45Q,ORD_7790,974.9,19.5,3.51,951.89,setl_705,2026-08-25 19:27:00,2026-08-26,captured
pay_1ZYX5YLI,ORD_7791,1333.63,26.67,4.8,1302.16,setl_706,2026-08-26 02:00:00,2026-08-27,captured
pay_4JFM4TRS,ORD_7792,317.98,6.36,1.14,310.48,setl_706,2026-08-25 18:22:00,2026-08-26,captured
pay_FV9BRO7F,ORD_7793,950.28,19.01,3.42,927.85,setl_706,2026-08-26 04:04:00,2026-08-27,captured
pay_NPKSB64S,ORD_7794,3013.06,60.26,10.85,2941.95,setl_706,2026-08-25 21:33:00,2026-08-26,captured
pay_WQ0GIVBF,ORD_7795,882.23,17.64,3.18,861.41,setl_706,2026-08-25 17:37:00,2026-08-26,captured
pay_91KJDIFV,ORD_7796,1631.98,32.64,5.88,1593.46,setl_706,2026-08-26 00:26:00,2026-08-27,captured
pay_ESFT6M48,ORD_7797,1876.71,37.53,6.76,1832.42,setl_706,2026-08-25 20:39:00,2026-08-26,captured
pay_ZBQ1I3BW,ORD_7798,1341.3,26.83,4.83,1309.64,setl_706,2026-08-26 01:07:00,2026-08-27,captured
pay_8GGIEFHB,ORD_7799,470.48,9.41,1.69,459.38,setl_706,2026-08-26 07:03:00,2026-08-27,captured
pay_64B5U8WB,ORD_7800,521.63,10.43,1.88,509.32,setl_706,2026-08-26 08:05:00,2026-08-27,captured
pay_8LZB2XVF,ORD_7801,1465.09,29.3,5.27,1430.52,setl_706,2026-08-25 19:26:00,2026-08-26,captured
pay_THLKQ3EL,ORD_7802,304.25,6.08,1.09,297.08,setl_707,2026-08-25 19:27:00,2026-08-26,captured
pay_92NDFFS5,ORD_7803,407.98,8.16,1.47,398.35,setl_707,2026-08-25 21:57:00,2026-08-26,captured
pay_3JOG14EF,ORD_7804,733.09,14.66,2.64,715.79,setl_707,2026-08-26 08:51:00,2026-08-27,captured
pay_L82189QX,ORD_7805,895.42,17.91,3.22,874.29,setl_707,2026-08-26 03:33:00,2026-08-27,captured
pay_WPLUDOKX,ORD_7806,1521.19,30.42,5.48,1485.29,setl_707,2026-08-25 18:37:00,2026-08-26,captured
pay_IP87J73P,ORD_7807,1493.95,29.88,5.38,1458.69,setl_707,2026-08-26 04:36:00,2026-08-27,captured
pay_HU64NUN1,ORD_7808,1603.75,32.08,5.77,1565.9,setl_707,2026-08-26 08:54:00,2026-08-27,captured
pay_BGSIRFH0,ORD_7809,1182.69,23.65,4.26,1154.78,setl_707,2026-08-25 19:22:00,2026-08-26,captured
pay_PMFORV04,ORD_7810,1855.51,37.11,6.68,1811.72,setl_707,2026-08-26 06:59:00,2026-08-27,captured
pay_9RBFYG1T,ORD_7811,1933.68,38.67,6.96,1888.05,setl_707,2026-08-26 00:46:00,2026-08-27,captured
pay_HF5LOT04,ORD_7812,3015.32,60.31,10.86,2944.15,setl_708,2026-08-26 00:43:00,2026-08-27,captured
pay_GP6Q2S6O,ORD_7813,308.34,6.17,1.11,301.06,setl_708,2026-08-25 18:35:00,2026-08-26,captured
pay_GVF128ZR,ORD_7814,444.13,8.88,1.6,433.65,setl_708,2026-08-26 07:08:30,2026-08-27,captured
pay_R9FY5FF4,ORD_7814,444.13,8.88,1.6,433.65,setl_708,2026-08-26 07:08:00,2026-08-27,captured
pay_UUCM5Q5P,ORD_7815,495.11,9.9,1.78,483.43,setl_708,2026-08-26 06:34:00,2026-08-27,captured
pay_V5AXI7C6,ORD_7816,1559.08,31.18,5.61,1522.29,setl_708,2026-08-25 18:10:00,2026-08-26,captured
pay_T4XBUPD2,ORD_7817,953.67,19.07,3.43,931.17,setl_708,2026-08-26 02:43:00,2026-08-27,captured
pay_OPUHKGMZ,ORD_7818,1765.46,35.31,6.36,1723.79,setl_708,2026-08-25 18:04:00,2026-08-26,captured
pay_EPRTUTXL,ORD_7819,401.37,8.03,1.45,391.89,setl_708,2026-08-26 04:54:00,2026-08-27,captured
pay_PK5DOAR7,ORD_7820,3047.27,60.95,10.97,2975.35,setl_708,2026-08-26 01:03:00,2026-08-27,captured
pay_CQ8MGCJY,ORD_7821,447.08,8.94,1.61,436.53,setl_708,2026-08-26 04:32:00,2026-08-27,captured
pay_UAB60J5E,ORD_7822,3039.87,60.8,10.94,2968.13,setl_709,2026-08-26 03:57:00,2026-08-27,captured
pay_1Z7B2LPS,ORD_7823,1643.68,32.87,5.92,1604.89,setl_709,2026-08-26 03:08:00,2026-08-27,captured
pay_VAHA3VWR,ORD_7824,1770.09,35.4,6.37,1728.32,setl_709,2026-08-26 01:03:00,2026-08-27,captured
pay_36LSI2IE,ORD_7825,3037.31,60.75,10.93,2965.63,setl_709,2026-08-26 01:20:00,2026-08-27,captured
pay_EOH9IL38,ORD_7826,3548.76,70.98,12.78,3465.0,setl_709,2026-08-26 07:04:00,2026-08-27,captured
pay_L7LL2MVF,ORD_7827,498.25,9.96,1.79,486.5,setl_709,2026-08-25 20:20:00,2026-08-26,captured
pay_6OWRUJTJ,ORD_7828,396.65,7.93,1.43,387.29,setl_709,2026-08-25 23:59:00,2026-08-26,captured
pay_OB8XG0F3,ORD_7829,2518.27,50.37,9.07,2458.83,setl_709,2026-08-25 23:39:00,2026-08-26,captured
pay_2NRFBR49,ORD_7831,723.27,17.07,3.07,703.13,setl_709,2026-08-25 21:34:00,2026-08-26,captured
pay_46KOQNNV,ORD_7832,1013.98,20.28,3.65,990.05,setl_709,2026-08-26 01:14:00,2026-08-27,captured
pay_SY8ILLM1,ORD_7833,1768.36,35.37,6.37,1726.62,setl_710,2026-08-25 17:22:00,2026-08-26,captured
pay_EW04M4UQ,ORD_7834,411.9,8.24,1.48,402.18,setl_710,2026-08-26 23:59:00,2026-08-28,captured
pay_8ID0YIMM,ORD_7835,422.71,8.45,1.52,412.74,setl_710,2026-08-26 04:29:00,2026-08-27,captured
pay_TH7T6ICI,ORD_7836,222.92,4.46,0.8,217.66,setl_710,2026-08-25 21:34:00,2026-08-26,captured
pay_Q2PJYXSV,ORD_7837,474.01,9.48,1.71,462.82,setl_710,2026-08-26 00:51:00,2026-08-27,captured
pay_V7NUH52Y,ORD_7838,486.58,9.73,1.75,377.78,setl_710,2026-08-25 23:11:00,2026-08-26,captured
pay_3G5MWKN4,ORD_7839,337.06,6.74,1.21,329.11,setl_710,2026-08-25 21:22:00,2026-08-26,captured
pay_YA7Q9Q9M,ORD_7840,1213.81,24.28,4.37,1185.16,setl_710,2026-08-25 23:37:00,2026-08-26,captured
pay_S5MHB5OH,ORD_7841,1820.47,36.41,6.55,1777.51,setl_710,2026-08-26 05:16:00,2026-08-27,captured
pay_2XVDH2KK,ORD_7842,479.43,9.59,1.73,468.11,setl_710,2026-08-26 06:32:00,2026-08-27,captured
pay_WG2LV0CS,ORD_7843,1454.55,29.09,5.24,1420.22,setl_711,2026-08-25 23:43:00,2026-08-26,captured
pay_0IOUISUD,ORD_7844,261.6,5.23,0.94,255.43,setl_711,2026-08-26 04:43:00,2026-08-27,captured
pay_GLZGF0YF,ORD_7845,1462.08,29.24,5.26,1427.58,setl_711,2026-08-25 20:12:00,2026-08-26,captured
pay_WUNIJCH0,ORD_7846,714.17,14.28,2.57,697.32,setl_711,2026-08-26 02:22:00,2026-08-27,captured
pay_EIDJKEB7,ORD_7847,3503.91,70.08,12.61,3421.22,setl_711,2026-08-26 06:58:00,2026-08-27,captured
pay_4O0J7ZTB,ORD_7848,2510.99,50.22,9.04,2451.73,setl_711,2026-08-26 06:18:00,2026-08-27,captured
pay_C527DM2D,ORD_7849,1871.93,37.44,6.74,1827.75,setl_711,2026-08-26 00:54:00,2026-08-27,captured
pay_2L1OPRXX,ORD_7850,1479.3,29.59,5.33,1444.38,setl_711,2026-08-25 19:50:00,2026-08-26,captured
pay_SLYAPLAF,ORD_7851,350.93,7.02,1.26,342.65,setl_711,2026-08-25 21:54:00,2026-08-26,captured
pay_23AMWQDT,ORD_7852,182.57,3.65,0.66,178.26,setl_712,2026-08-25 21:33:00,2026-08-26,captured
pay_G6DHZCB3,ORD_7853,885.64,17.71,3.19,864.74,setl_712,2026-08-25 21:00:00,2026-08-26,captured
pay_625K6P80,ORD_7854,1332.92,26.66,4.8,1301.46,setl_712,2026-08-26 08:45:00,2026-08-27,captured
pay_BOI3W3RY,ORD_7855,1621.4,32.43,5.84,1583.13,setl_712,2026-08-25 18:14:00,2026-08-26,captured
pay_E4EP5713,ORD_7856,327.71,6.55,1.18,319.98,setl_712,2026-08-25 18:22:00,2026-08-26,captured
pay_1LMT2KSX,ORD_7857,1532.22,30.64,5.52,1496.06,setl_712,2026-08-26 04:23:00,2026-08-27,captured
pay_JI5GFJ18,ORD_7858,1335.9,26.72,4.81,1304.37,setl_712,2026-08-25 23:21:00,2026-08-26,captured
pay_U3OXDXLG,ORD_7859,450.99,9.02,1.62,440.35,setl_712,2026-08-26 17:38:00,2026-08-27,captured
pay_0HIUNIDI,ORD_7860,1848.52,36.97,6.65,1804.9,setl_712,2026-08-26 21:07:00,2026-08-27,captured
pay_JMC2XXH1,ORD_7861,1048.68,20.97,3.77,1023.94,setl_712,2026-08-27 04:04:00,2026-08-28,captured
pay_PRXPNBKL,ORD_7862,1762.43,35.25,6.34,1720.84,setl_713,2026-08-26 17:07:00,2026-08-27,captured
pay_VVRM4BXV,ORD_7863,1766.28,35.33,6.36,1724.59,setl_713,2026-08-26 23:30:00,2026-08-27,captured
pay_E4FIYJA0,ORD_7864,921.08,18.42,3.32,899.34,setl_713,2026-08-26 22:41:00,2026-08-27,captured
pay_XIC8D2ML,ORD_7865,1562.96,31.26,5.63,1526.07,setl_713,2026-08-26 21:33:00,2026-08-27,captured
pay_YTS0MYE5,ORD_7866,704.48,14.09,2.54,687.85,setl_713,2026-08-27 06:08:00,2026-08-28,captured
pay_6Q67603S,ORD_7867,1866.02,37.32,6.72,1821.98,setl_713,2026-08-26 18:31:00,2026-08-27,captured
pay_BTUPPN44,ORD_7868,283.17,5.66,1.02,276.49,setl_713,2026-08-27 02:28:00,2026-08-28,captured
pay_KMU5UWFP,ORD_7869,872.81,17.46,3.14,852.21,setl_713,2026-08-26 21:24:00,2026-08-27,captured
pay_G3QXMG62,ORD_7870,262.02,5.24,0.94,255.84,setl_713,2026-08-27 00:20:00,2026-08-28,captured
pay_1NT2RZCH,ORD_7871,359.48,7.19,1.29,351.0,setl_713,2026-08-27 00:11:00,2026-08-28,captured
pay_B8L14QKE,ORD_7872,671.66,13.43,2.42,655.81,setl_714,2026-08-27 06:24:00,2026-08-28,captured
pay_HCYB9912,ORD_7873,307.16,6.14,1.11,299.91,setl_714,2026-08-26 23:04:00,2026-08-27,captured
pay_5E34PXJS,ORD_7874,1041.3,20.83,3.75,1016.72,setl_714,2026-08-26 20:35:00,2026-08-27,captured
pay_W19BSLAX,ORD_7875,309.34,6.19,1.11,302.04,setl_714,2026-08-26 18:27:00,2026-08-27,captured
pay_W59VRM1Y,ORD_7876,1535.99,30.72,5.53,1499.74,setl_714,2026-08-27 01:18:00,2026-08-28,captured
pay_PW3R3AYQ,ORD_7877,331.43,6.63,1.19,323.61,setl_714,2026-08-26 19:08:00,2026-08-27,captured
pay_9CO6DTDN,ORD_7878,203.68,4.07,0.73,198.88,setl_714,2026-08-27 03:25:00,2026-08-28,captured
pay_H62T318U,ORD_7879,1167.39,23.35,4.2,1139.84,setl_714,2026-08-26 17:40:00,2026-08-27,captured
pay_44U73XVA,ORD_7880,310.76,6.22,1.12,303.42,setl_715,2026-08-26 19:28:00,2026-08-27,captured
pay_5KWF26CH,ORD_7881,882.79,17.66,3.18,861.95,setl_715,2026-08-27 04:50:00,2026-08-28,captured
pay_6LE2GYGG,ORD_7882,1557.49,31.15,5.61,1520.73,setl_715,2026-08-27 07:37:00,2026-08-28,captured
pay_YKKF1D0D,ORD_7883,2949.98,59.0,10.62,2880.36,setl_715,2026-08-26 18:13:00,2026-08-27,captured
pay_5H6B80SN,ORD_7884,3030.36,60.61,10.91,2958.84,setl_715,2026-08-26 17:50:00,2026-08-27,captured
pay_SEX98IRP,ORD_7885,1261.83,25.24,4.54,1232.05,setl_715,2026-08-26 23:03:00,2026-08-27,captured
pay_7RRZOSP5,ORD_7886,1751.44,35.03,6.31,1710.1,setl_715,2026-08-27 07:14:00,2026-08-28,captured
pay_O08HH2MJ,ORD_7887,1041.22,20.82,3.75,1016.65,setl_715,2026-08-27 05:18:00,2026-08-28,captured
pay_VMZD8YO0,ORD_7888,325.29,6.51,1.17,317.61,setl_715,2026-08-26 17:09:00,2026-08-27,captured
pay_NG70IYU5,ORD_7889,2487.15,49.74,8.95,2428.46,setl_715,2026-08-27 03:56:00,2026-08-28,captured
pay_E5L72YNO,ORD_7890,688.63,13.77,2.48,672.38,setl_716,2026-08-27 06:35:00,2026-08-28,captured
pay_9QQ41ZAR,ORD_7891,379.38,7.59,1.37,370.42,setl_716,2026-08-27 05:53:00,2026-08-28,captured
pay_3FPLDEXL,ORD_7892,855.09,17.1,3.08,834.91,setl_716,2026-08-26 23:21:00,2026-08-27,captured
pay_BAVAVQYN,ORD_7893,257.69,5.15,0.93,251.61,setl_716,2026-08-27 05:18:00,2026-08-28,captured
pay_Y12A5IN6,ORD_7894,664.83,13.3,2.39,649.14,setl_716,2026-08-27 04:33:00,2026-08-28,captured
pay_VE7KWZAR,ORD_7895,2474.8,49.5,8.91,2416.39,setl_716,2026-08-27 08:54:30,2026-08-28,captured
pay_FZINFEWI,ORD_7895,2474.8,49.5,8.91,2416.39,setl_716,2026-08-27 08:54:00,2026-08-28,captured
pay_CUQ68BA3,ORD_7896,1828.8,36.58,6.58,1785.64,setl_716,2026-08-26 22:50:00,2026-08-27,captured
pay_BS2Z6D8L,ORD_7897,257.89,5.16,0.93,251.8,setl_716,2026-08-27 01:53:00,2026-08-28,captured
pay_OJ4WUEWP,ORD_7898,1925.24,38.5,6.93,1879.81,setl_716,2026-08-27 06:22:00,2026-08-28,captured
pay_MWWDO1R7,ORD_7899,1803.12,36.06,6.49,1760.57,setl_716,2026-08-26 21:01:00,2026-08-27,captured
pay_JTMD7IYI,ORD_7900,218.58,4.37,0.79,213.42,setl_716,2026-08-26 22:44:00,2026-08-27,captured
pay_96X90ROY,ORD_7901,881.19,17.62,3.17,860.4,setl_717,2026-08-27 07:15:00,2026-08-28,captured
pay_5NQK92SF,ORD_7902,414.32,8.29,1.49,404.54,setl_717,2026-08-27 04:35:00,2026-08-28,captured
pay_B61G0B68,ORD_7903,203.61,4.07,0.73,198.81,setl_717,2026-08-26 21:44:00,2026-08-27,captured
pay_OFXZ4DHM,ORD_7904,935.75,18.71,3.37,913.67,setl_717,2026-08-27 04:33:00,2026-08-28,captured
pay_9OZ9MTC3,ORD_7906,341.76,6.84,1.23,333.69,setl_717,2026-08-27 01:46:00,2026-08-28,captured
pay_4Y2WK724,ORD_7907,1183.15,23.66,4.26,1155.23,setl_717,2026-08-26 20:24:00,2026-08-27,captured
pay_OFRYDFBR,ORD_7908,1018.03,20.36,3.66,994.01,setl_717,2026-08-26 18:06:00,2026-08-27,captured
pay_WB92D5NK,ORD_7909,327.21,6.54,1.18,319.49,setl_717,2026-08-26 18:25:00,2026-08-27,captured
pay_2591XDRB,ORD_7910,1846.03,36.92,6.65,1802.46,setl_718,2026-08-26 19:30:00,2026-08-27,captured
pay_EUF70VZU,ORD_7911,297.28,5.95,1.07,290.26,setl_718,2026-08-27 00:43:00,2026-08-28,captured
pay_CAF9XESQ,ORD_7912,3007.07,70.97,12.77,2923.33,setl_718,2026-08-26 22:57:00,2026-08-27,captured
pay_V7KMJP5U,ORD_7913,213.55,4.27,0.77,208.51,setl_718,2026-08-26 17:12:00,2026-08-27,captured
pay_UBPN2LEB,ORD_7914,225.28,4.51,0.81,219.96,setl_718,2026-08-27 00:11:00,2026-08-28,captured
pay_DHQJMF6M,ORD_7915,378.91,7.58,1.36,369.97,setl_718,2026-08-26 22:49:00,2026-08-27,captured
pay_UPYOKWH3,ORD_7916,1485.83,29.72,5.35,1450.76,setl_718,2026-08-27 02:43:00,2026-08-28,captured
pay_6A7KMFDW,ORD_7917,185.64,3.71,0.67,181.26,setl_718,2026-08-26 22:23:00,2026-08-27,captured
pay_H2GJEUHO,ORD_7918,3512.92,70.26,12.65,3430.01,setl_718,2026-08-27 03:15:00,2026-08-28,captured
pay_L4W5Q3Q6,ORD_7919,464.55,9.29,1.67,453.59,setl_718,2026-08-26 23:46:00,2026-08-27,captured
pay_8RXP7LJS,ORD_7920,2488.86,49.78,8.96,2430.12,setl_719,2026-08-27 01:14:00,2026-08-28,captured
pay_KJ3YQQVW,ORD_7921,951.63,19.03,3.43,929.17,setl_719,2026-08-27 08:46:00,2026-08-28,captured
pay_R7PNGPAE,ORD_7922,314.83,6.3,1.13,307.4,setl_719,2026-08-26 17:29:00,2026-08-27,captured
pay_V8ZLNLXW,ORD_7923,1313.79,26.28,4.73,1282.78,setl_719,2026-08-27 06:50:00,2026-08-28,captured
pay_TP870B1X,ORD_7924,1463.16,29.26,5.27,1428.63,setl_719,2026-08-27 02:34:00,2026-08-28,captured
pay_EN2LL1M9,ORD_7925,426.55,8.53,1.54,416.48,setl_719,2026-08-27 05:40:00,2026-08-28,captured
pay_QZNU30UJ,ORD_7926,330.96,6.62,1.19,323.15,setl_719,2026-08-27 02:02:00,2026-08-28,captured
pay_G6NOIC6I,ORD_7927,1253.44,25.07,4.51,1223.86,setl_719,2026-08-26 19:05:00,2026-08-27,captured
pay_J1QBOG5B,ORD_7928,210.78,4.22,0.76,205.8,setl_719,2026-08-27 08:57:00,2026-08-28,captured
pay_Q8ZGAAEK,ORD_7929,3459.94,69.2,12.46,3378.28,setl_719,2026-08-27 08:06:00,2026-08-28,captured
pay_6SQ09N2I,ORD_7930,441.09,8.82,1.59,430.68,setl_719,2026-08-26 22:26:00,2026-08-27,captured
pay_TEPEOG9D,ORD_7931,1759.27,35.19,6.33,1717.75,setl_720,2026-08-27 03:52:00,2026-08-28,captured
pay_RBG9BG1A,ORD_7932,900.78,18.02,3.24,879.52,setl_720,2026-08-27 23:58:00,2026-08-29,captured
pay_P1OT56TA,ORD_7933,3452.02,69.04,12.43,3370.55,setl_720,2026-08-26 22:26:00,2026-08-27,captured
pay_QL3RSNX1,ORD_7934,3522.36,70.45,12.68,3439.23,setl_720,2026-08-27 06:31:00,2026-08-28,captured
pay_YQSI8IYB,ORD_7935,1533.47,30.67,5.52,1497.28,setl_720,2026-08-26 18:53:00,2026-08-27,captured
pay_KY3L0QNG,ORD_7936,1795.29,35.91,6.46,1752.92,setl_720,2026-08-26 18:45:00,2026-08-27,captured
pay_V96OTRKS,ORD_7937,224.15,4.48,0.81,218.86,setl_720,2026-08-27 02:58:00,2026-08-28,captured
pay_KLT1S3SX,ORD_7938,1642.84,32.86,5.91,1604.07,setl_720,2026-08-26 18:15:00,2026-08-27,captured
pay_JAVMTZ40,ORD_7939,1205.15,24.1,4.34,1176.71,setl_720,2026-08-26 19:53:00,2026-08-27,captured
pay_4XJ9QEMB,ORD_7940,1509.42,30.19,5.43,1473.8,setl_721,2026-08-27 03:46:00,2026-08-28,captured
pay_OFT6J50J,ORD_7941,1912.77,38.26,6.89,1867.62,setl_721,2026-08-26 17:08:00,2026-08-27,captured
pay_OEEXEJKN,ORD_7942,1752.92,35.06,6.31,1711.55,setl_721,2026-08-27 04:45:00,2026-08-28,captured
pay_1175Z9XZ,ORD_7943,412.23,8.24,1.48,320.06,setl_721,2026-08-27 01:47:00,2026-08-28,captured
pay_OBD0V60O,ORD_7944,1273.06,25.46,4.58,1243.02,setl_721,2026-08-26 22:08:00,2026-08-27,captured
pay_ZBL9PEA2,ORD_7945,2476.85,49.54,8.92,2418.39,setl_721,2026-08-27 05:11:00,2026-08-28,captured
pay_1YZKLRCD,ORD_7946,1930.97,38.62,6.95,1885.4,setl_721,2026-08-26 23:39:00,2026-08-27,captured
pay_YKZXBF29,ORD_7947,323.9,6.48,1.17,316.25,setl_721,2026-08-27 02:32:00,2026-08-28,captured
pay_UVERI56X,ORD_7948,405.66,8.11,1.46,396.09,setl_722,2026-08-26 23:30:00,2026-08-27,captured
pay_335O2UYT,ORD_7949,2541.88,50.84,9.15,2481.89,setl_722,2026-08-27 01:17:00,2026-08-28,captured
pay_KG2D1FK9,ORD_7950,315.55,6.31,1.14,308.1,setl_722,2026-08-27 02:26:00,2026-08-28,captured
pay_6E2P52NZ,ORD_7951,1172.1,23.44,4.22,1144.44,setl_722,2026-08-26 21:32:00,2026-08-27,captured
pay_9OO0X6I0,ORD_7952,1538.37,30.77,5.54,1502.06,setl_722,2026-08-26 20:18:00,2026-08-27,captured
pay_TV2WV26R,ORD_7953,469.77,9.4,1.69,458.68,setl_722,2026-08-26 17:06:30,2026-08-27,captured
pay_K0ET6X1S,ORD_7953,469.77,9.4,1.69,458.68,setl_722,2026-08-26 17:06:00,2026-08-27,captured
pay_BRGTE19K,ORD_7954,1807.52,36.15,6.51,1764.86,setl_722,2026-08-26 22:01:00,2026-08-27,captured
pay_I8BGHLW5,ORD_7955,2514.51,50.29,9.05,2455.17,setl_722,2026-08-27 00:18:00,2026-08-28,captured
pay_O4Y1BJP5,ORD_7956,149.63,2.99,0.54,146.1,setl_722,2026-08-27 08:02:00,2026-08-28,captured
pay_JW1T7NHU,ORD_7957,1471.98,29.44,5.3,1437.24,setl_723,2026-08-27 06:41:00,2026-08-28,captured
pay_4UOCJ3AX,ORD_7958,1283.25,25.66,4.62,1252.97,setl_723,2026-08-26 18:41:00,2026-08-27,captured
pay_T07IJIEX,ORD_7959,411.41,8.23,1.48,401.7,setl_723,2026-08-27 02:40:00,2026-08-28,captured
pay_MJPLMZ06,ORD_7960,413.78,8.28,1.49,404.01,setl_723,2026-08-27 08:24:00,2026-08-28,captured
pay_9AAEMS1E,ORD_7961,440.67,8.81,1.59,430.27,setl_723,2026-08-27 08:53:00,2026-08-28,captured
pay_TXI0CAW4,ORD_7963,1571.5,31.43,5.66,1534.41,setl_723,2026-08-26 19:49:00,2026-08-27,captured
pay_YVVWYSV1,ORD_7964,1863.82,37.28,6.71,1819.83,setl_723,2026-08-26 20:11:00,2026-08-27,captured
pay_NG2FVBJ6,ORD_7965,3015.66,60.31,10.86,2944.49,setl_723,2026-08-26 19:17:00,2026-08-27,captured
pay_2SC4N53I,ORD_7966,721.65,14.43,2.6,704.62,setl_723,2026-08-27 00:45:00,2026-08-28,captured
pay_01GK0BD3,ORD_7967,1174.79,23.5,4.23,1147.06,setl_724,2026-08-27 03:26:00,2026-08-28,captured
pay_2B1BWLEN,ORD_7968,731.41,14.63,2.63,714.15,setl_724,2026-08-26 18:39:00,2026-08-27,captured
pay_RNEUF1KN,ORD_7969,258.5,5.17,0.93,252.4,setl_724,2026-08-27 01:21:00,2026-08-28,captured
pay_SX5H28N0,ORD_7970,732.5,14.65,2.64,715.21,setl_724,2026-08-26 20:22:00,2026-08-27,captured
pay_URDWDBQU,ORD_7971,1536.15,30.72,5.53,1499.9,setl_724,2026-08-26 19:15:00,2026-08-27,captured
pay_JI2PFREP,ORD_7972,1866.81,37.34,6.72,1822.75,setl_724,2026-08-26 20:35:00,2026-08-27,captured
pay_9H7Y9ZG2,ORD_7973,220.71,4.41,0.79,215.51,setl_724,2026-08-27 04:11:00,2026-08-28,captured
pay_6HL0FG8Y,ORD_7974,1609.57,32.19,5.79,1571.59,setl_724,2026-08-27 00:45:00,2026-08-28,captured
pay_VLHE29KV,ORD_7975,451.84,10.66,1.92,439.26,setl_725,2026-08-27 02:59:00,2026-08-28,captured
pay_HGL4JT5N,ORD_7976,1521.62,30.43,5.48,1485.71,setl_725,2026-08-27 00:24:00,2026-08-28,captured
pay_R63XTC1A,ORD_7977,349.5,6.99,1.26,341.25,setl_725,2026-08-26 22:29:00,2026-08-27,captured
pay_UUB5N033,ORD_7978,1809.33,36.19,6.51,1766.63,setl_725,2026-08-27 01:52:00,2026-08-28,captured
pay_XEG2YIDP,ORD_7979,671.4,13.43,2.42,655.55,setl_725,2026-08-27 00:43:00,2026-08-28,captured
pay_VZ4OCZ0K,ORD_7980,1153.41,23.07,4.15,1126.19,setl_725,2026-08-26 19:56:00,2026-08-27,captured
pay_6KVQA7V9,ORD_7981,3010.52,60.21,10.84,2939.47,setl_725,2026-08-27 08:20:00,2026-08-28,captured
pay_DDGVX5MW,ORD_7982,247.46,4.95,0.89,241.62,setl_725,2026-08-26 18:42:00,2026-08-27,captured
pay_8PV8WF11,ORD_7983,3017.31,60.35,10.86,2946.1,setl_726,2026-08-27 07:36:00,2026-08-28,captured
pay_8B81USWR,ORD_7984,1845.65,36.91,6.64,1802.1,setl_726,2026-08-27 08:37:00,2026-08-28,captured
pay_NFGPKKQ2,ORD_7985,679.98,13.6,2.45,663.93,setl_726,2026-08-27 05:07:00,2026-08-28,captured
pay_YFRSMZXD,ORD_7986,1939.7,38.79,6.98,1893.93,setl_726,2026-08-26 23:58:00,2026-08-28,captured
pay_9KM14J5V,ORD_7987,463.69,9.27,1.67,452.75,setl_726,2026-08-26 22:53:00,2026-08-27,captured
pay_3FHRN8YN,ORD_7988,492.0,9.84,1.77,381.99,setl_726,2026-08-27 05:22:00,2026-08-28,captured
pay_KCZ3OP77,ORD_7989,1789.81,35.8,6.44,1747.57,setl_726,2026-08-26 23:15:00,2026-08-27,captured
pay_42ZP03KM,ORD_7990,2521.64,50.43,9.08,2462.13,setl_726,2026-08-27 03:00:00,2026-08-28,captured
pay_OP41MX7A,ORD_7991,1819.87,36.4,6.55,1776.92,setl_726,2026-08-27 07:15:00,2026-08-28,captured
pay_N0J8I3T1,ORD_7992,1253.58,25.07,4.51,1224.0,setl_726,2026-08-27 02:45:00,2026-08-28,captured
pay_69LJRHRX,ORD_7993,192.08,3.84,0.69,187.55,setl_727,2026-08-26 18:56:00,2026-08-27,captured
pay_ZQKTM61S,ORD_7994,484.67,9.69,1.74,473.24,setl_727,2026-08-26 19:07:00,2026-08-27,captured
pay_QUI9MJET,ORD_7995,218.6,4.37,0.79,213.44,setl_727,2026-08-27 08:04:00,2026-08-28,captured
pay_WO487WQU,ORD_7996,291.05,5.82,1.05,284.18,setl_727,2026-08-27 04:06:00,2026-08-28,captured
pay_KF5S72VD,ORD_7997,1753.63,35.07,6.31,1712.25,setl_727,2026-08-27 03:34:00,2026-08-28,captured
pay_DP8PPUQU,ORD_7998,1782.25,35.65,6.42,1740.18,setl_727,2026-08-27 07:13:00,2026-08-28,captured
pay_VKPITYWO,ORD_7999,206.26,4.13,0.74,201.39,setl_727,2026-08-26 23:11:00,2026-08-27,captured
pay_0FKKIL99,ORD_8000,299.13,5.98,1.08,292.07,setl_727,2026-08-26 19:22:00,2026-08-27,captured
